CIN,Company_Name,ROC_Code,Category,Sub_Category,Class,Authorized_Capital,Paidup_Capital,Registration_Date,Address,Listing_Status,Status,State_Code,Company_Type,NIC_Code,Industry_Classification,State,snapshot_date,snapshot_name
U52609MH2019PTC326677,GOODPACT ENTERPRISES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-06-13 00:00:00,"Plot No. 290, Sai Adhar Apartment, Takli   Feeder, Raj Nagar, Opp. PWD Qtrs.,NAGPUR,Nagpur,Maharashtra,440013-India",Unlisted,Amalgamated,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2019PTC332514,GIFTING DELIGHT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-11-04 00:00:00,"Bldg No 2,Flat No 204,   4th Cross Rd,Liberty Garden,Malad West,MUMBAI,Mumbai City,Maharashtra,400064-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2020OPC335796,NEXTAIM MULTI SERVICES INDIA (OPC) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,One Person Company,100000.0,100000.0,2020-01-10 00:00:00,"C/O SHRI SUMIT DHYANESHWAR BARKAR   P.O. SHIVAJI NAGAR TQ. KARANJA LAD,KARANJA LAD,Washim,Maharashtra,444105-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2020PTC336723,TECHNOSIGNZ CONSULTANCY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,50000.0,50000.0,2020-01-28 00:00:00,"G-131, FANTASIA MULTIPLEX &   INTERTAINMENT COMPLEX, SEC-30A,WASHI,Thane,Maharashtra,400703-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2020PTC344983,JUSTOFFER INDIA MART PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-08-31 00:00:00,"FLATNO2A,WINGA VICEROI COURT,THAKUR VILL   OFF WESTERN EXPRESS HIGHWAY,KANDIVALI-E,MUMBAI,Mumbai City,Maharashtra,400101-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2020PTC350365,NKP FARMERS PRODUCTS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2020-11-19 00:00:00,"R.N. A-3 Prabha Anand Sankul   Dhongde Mala D Gaon Nashik Road,Nashik,Nashik,Maharashtra,422101-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2021PTC358147,RIDERS BICYCLES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2021-03-31 00:00:00,"Gurumauli Building Office No. 6 D.N. Nagar,   New Link Road, Andheri West,Mumbai,Mumbai City,Maharashtra,400053-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2022OPC387800,CS JALNA (OPC) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,One Person Company,10000.0,10000.0,2022-07-29 00:00:00,"H.NO 2 KANHAIYA NAGAR   DEVALGA BYPASS ROAD,JALNA,Jalna,Maharashtra,431203-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2022PTC378551,TRADEWISE INDIAN XPORTER PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,10000.0,2022-03-16 00:00:00,"59 NEW DNYANESHWAR NAGAR   MANEWADA ROAD,NAGPUR,Nagpur,Maharashtra,440027-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2022PTC382612,CLARINATES LIFESCIENCES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-05-13 00:00:00,"ROOM NO 2 BLD NO 26 G FLOOR MALAYGIRI HSG SOC   NAVARE NAGAR AMBARNATH THANE,THANE,Thane,Maharashtra,421501-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2022PTC387554,AVEXA PHARMACEUTICALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,150000.0,150000.0,2022-07-26 00:00:00,"1836/18, Mahada Vanrai Sumangal CHS, W E   Highway, Opp. Movietime hub, Goregaon E,Mumbai,Mumbai City,Maharashtra,400065-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2022PTC393647,SHOPOP RETAIL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1500000.0,100000.0,2022-11-17 00:00:00,"Flat 601, Floor 6, Kylemore,   Rebello Road, Bandra (W),Mumbai,Mumbai City,Maharashtra,400050-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2023PTC396734,42APEIRONANTA TECHNOLOGIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-01-04 00:00:00,"Flat No 6, 4th Floor, A-8 Millenium   Towers Sector 9 Sanpada Navi Mumbai,Thane,Thane,Maharashtra,400705-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609MH2023PTC397412,SEMUSHI GLOBAL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-01-11 00:00:00,"D-601, Gulmohar Heritage Tower,,Kharodi Naka Bolinj,,Virar,Thane,Maharashtra,401303-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609PN2016PTC166639,N&B FURNITURES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2016-10-03 00:00:00,"Sr No. 44/3/9/1   Near Padmavati Mandir,,Pisoli, Pune,Pune,Maharashtra,411060-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609PN2017PTC170210,LIFECARE MERCHANTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2017-05-01 00:00:00,"AT POST SANGOLA   SANGOLA,SANGOLA,Solapur,Maharashtra,413305-India",Unlisted,Strike Off,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609PN2018PTC174190,BELLATRIX LUGGAGE SERVICES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2018-01-08 00:00:00,"House No.1, Harmony Estate, Shankarnana   Kathe Galli, Bankar Chowk, Dwarka,Nashik,Nashik,Maharashtra,422011-India",Unlisted,Strike Off,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609PN2019PTC187366,KANBAG EXPORTER PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,10000.0,10000.0,2019-10-19 00:00:00,"H. No. 916, Ashram Rd   U Kanchatal Haveli,PUNE,Pune,Maharashtra,412202-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U52609PN2020PTC192442,MAHAVIKAS E-SHETKARI KRUSHI BAZAAR PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,10000.0,2020-07-28 00:00:00,"C/O SHRI BHAUSAHEB PANDHARINATH DUBE,   PEMGIRI, SANGAMNER,Ahmednagar,Ahmednagar,Maharashtra,422605-India",Unlisted,Active,maharashtra,Indian,52609,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U74101MH2023PTC409293,JANKI VALLABH TEXTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-08-24 00:00:00,"F-1004, RAM NIWAS,,CTS NO.819/820 TAPOVAN,Malad East,Mumbai,Maharashtra,400097-India",Unlisted,Active,maharashtra,Indian,74101,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74101MH2025PTC441555,TANDILA FASHION PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2025-02-28 00:00:00,"F-901 Emeraid Isle-II,,Royal Palms, Estate Aarey,Goregaon East,Mumbai,Maharashtra,400065-India",Unlisted,Active,maharashtra,Indian,74101,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74101PN2024PTC227283,LOCA NAILS AND BEAUTY LOUNGE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2024-01-16 00:00:00,"KEMPS APRTS, FL-2, 1ST FLR,LANE 13, OPP JOGGERS PARK KALYANI NAGAR,Pune City,Pune,Maharashtra,411006-India",Unlisted,Active,maharashtra,Indian,74101,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2023PTC403282,ZIMUR ENTERPRISE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,20000.0,20000.0,2023-05-19 00:00:00,"C/o Chhaya Zimur,Vikhroli,Varsha Ngr,Park Site Col,Mumbai,Mumbai,Maharashtra,400079-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2023PTC413315,DEXARTE INDIA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,200000.0,100000.0,2023-11-06 00:00:00,"SINGH IND ESTATE GALA NO.,BLDG NO.1 ,RAM MANDIR RD,Goregaon West,Mumbai,Maharashtra,400104-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2024PTC426276,ROHE FINE STUDIO PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2024-05-31 00:00:00,"114, FLOOR -1,PLOT NO 43,,11, MARINE CHAMBAR ,,Mumbai,Mumbai,Maharashtra,400020-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2024PTC427662,AAA BNK HEALTHCARE DESIGN BUILD PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2024-06-25 00:00:00,"A3010, Marathon Futurex,,Mafatlal Mills Compound,Mumbai,Mumbai,Maharashtra,400013-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2025PTC444631,CONTINUUM A DESIGN PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2025-04-03 00:00:00,"144 DheerajHeritage Meter,room no.3 Milan subway,Mumbai,Mumbai,Maharashtra,400054-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102MH2025PTC446474,DOSTI INTERIOR PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,50000.0,2025-04-23 00:00:00,"INDIRA NAGAR CEN-161,MANDALA JB MARG MANKHURD,Mumbai,Mumbai,Maharashtra,400043-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102PN2023PTC226666,TSC DESIGNS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-12-26 00:00:00,"12A 3RD FLOOR ANANDMAYEE,NR KWALITY HOTEL KARVE RD,Pune City,Pune,Maharashtra,411004-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102PN2024PTC230492,OSTRICH INFRA PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-04-27 00:00:00,"G NO 307 ANGRE WASTI,AMBIKA MATA ROAD,Haveli,Pune,Maharashtra,412201-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74102PN2024PTC234309,RENEWED INTERIOR AND DECOR PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-09-17 00:00:00,"Flat No-A -1104,Mount Castle,plot no 13,Haveli,Pune,Maharashtra,412207-India",Unlisted,Active,maharashtra,Indian,74102,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74103MH2025PTC438805,MEDIAIKON DIGITAL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2025-01-23 00:00:00,"83/6, 1st Fl, Garden View,CHSL, Dattar Colony,,Mumbai,Mumbai,Maharashtra,400042-India",Unlisted,Active,maharashtra,Indian,74103,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74103PN2025PTC240541,ATHENA CYBERCRAFT AEGIS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,20000.0,2025-04-09 00:00:00,"FLATNO301 RUNWALSAMEEKSHA,BEHIND RANKA JEWELLERS,Haveli,Pune,Maharashtra,411045-India",Unlisted,Active,maharashtra,Indian,74103,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74109PN2023PTC224885,RAEES ENTERPRISES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2023-10-16 00:00:00,"SHOP NO 1 GROUND FLOOR,BUILDING NUMBER 666-669,Pune City,Pune,Maharashtra,411002-India",Unlisted,Active,maharashtra,Indian,74109,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74109PN2024PTC236618,TRIMITI INNOVATIONS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2024-12-24 00:00:00,"SR.NO.214/3,FLAT NO.D-406,, LIFE MONTAGE,Haveli,Pune,Maharashtra,411021-India",Unlisted,Active,maharashtra,Indian,74109,"Community, personal and Social Services",Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1981PTC024729,MAPLE PROPERTIES AND COMMODITIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2400000.0,2000000.0,1981-07-02 00:00:00,"402 C  POONAM CHAMBERSA B ROAD   WORLI,MUMBAI,Maharashtra,400018-India",Unlisted,Amalgamated,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1986PTC039204,JAYNEER INFRAPOWER & MULTIVENTURES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,61000000.0,60370000.0,1986-03-13 00:00:00,"135, Continental Building,,Dr. Annie Besant Road, Worli,Mumbai,Mumbai,Maharashtra,400018-India",Unlisted,Under CIRP,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1987PLC043354,BSI COMMERCIAL LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,100000000.0,7750000.0,1987-05-05 00:00:00,"34 A NARIMAN BHAVAN227 NARIMAN POINT   MUMBAI,MAHARASTRA,Mumbai City,Maharashtra,400021-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1987PTC044813,FAMY CARE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,120000000.0,14085500.0,1987-09-28 00:00:00,"12-14, 3RD FLOOR, BRADY HOUSE,   VEER NARIMAN ROAD, FORT,,MUMBAI,Mumbai City,Maharashtra,400023-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1988PTC046550,KOSHISH JEWELLERY AND AGRI TRADING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,100020.0,1988-03-15 00:00:00,"34-A NARIMAN BHAWAN  227227 NARIMAN POINT,MUMBAI,Maharashtra,400021-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1989PTC054636,WELPLAN ENTERPRISES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,11000000.0,600000.0,1989-12-15 00:00:00,"7  TALDHWAJ BHAVAN3RD  PANJRAPOLE LANE   C P TANK,MUMBAI,Maharashtra,400004-India",Unlisted,Converted to LLP,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1993PTC072737,PBS MERCANTILE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,2500000.0,2100000.0,1993-07-07 00:00:00,"121 ATLANTA   NARIMAN POINT,MUMBAI,Maharashtra,400021-India",Unlisted,Converted to LLP,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1993PTC073612,TOTAL LABORATORIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,500000.0,1993-08-25 00:00:00,"141 LAMI PLAZA BUILDING NO 9LAXMI INDUSTRIAL   ESTATE NEW LINKS ROAD ANDHERI WEST,MUMBAI,Maharashtra,400053-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1994PTC076752,RAINTREE SOLUTIONS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000.0,8500000.0,1994-02-23 00:00:00,"3RD FLOOR, GOVIND VIHAR 55, PRESIDENCY SOCIETY   N. S ROAD NO- 7 JVPD SCHEME JUHU MUMBAI,400049,MUMBAI,Mumbai City,Maharashtra,400049-India",Unlisted,Converted to LLP,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1994PTC079857,RMB AIR CONDITION SYSTEM (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10500000.0,10001000.0,1994-07-26 00:00:00,"C.S NO. 182, M.B CONSTRUCTION,,TOKERSEY JIVRAJ ROAD, BEHIND CELESTIA SPACES TOWER,Mumbai,Mumbai,Maharashtra,400015-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1994PTC080243,PRANALI FINANCIAL SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,1994-08-10 00:00:00,"511, THE CORPORATE CENTER, NIRMAL LIFESTYLE MALL,   LBS MARG, MULUND(W),,MUMBAI,Maharashtra,400080-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1994PTC083907,MENCEE PHARMA PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,7500000.0,849000.0,1994-12-20 00:00:00,"20, FLOOR-1, 98, MANSUR BUILDING,   SHAMALDAS GANDHI MARG, PRINCESS STREET,,KALBADEVI,MUMBAI,Mumbai City,Maharashtra,400002-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1997PTC107070,HAVELIVASTU MARKETING PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,1997-04-04 00:00:00,"S. NO. 209/6/5/6, SADESATRA NALI RD.,   BHAGIRATHI NAGAR, HADAPSAR,,PUNE,Pune,Maharashtra,411028-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH1999PTC122123,DATUM HINDUSTAN PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,12000000.0,12000000.0,1999-10-08 00:00:00,"OFFICE NO. 21, NAVYUG INDUSTRIAL ESTATE,   VAZIR GLASS FACTORY LANE, J.B.NAGAR, AND,HERI EAST,MUMBAI,Mumbai City,Maharashtra,400059-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH2007PTC169203,S.P. STRUCTURAL DESIGNS AND CONSULTANTS (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2007-03-26 00:00:00,"D-110, CRYSTAL PLAZA   LINK ROAD, ANDHERI (WEST),MUMBAI,Maharashtra,400053-India",Unlisted,Strike Off,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH2010PTC202647,ARADHYA HOSPITALITY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2010-05-01 00:00:00,"D-128 ANSA IND ESTATE, SAKI VIHAR ROAD,   SAKINAKA, ANDHERI (EAST) MUMBAI,MUMBAI,Mumbai City,Maharashtra,400072-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U74110MH2010PTC203411,BHAVAM TELEPACK PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,100000.0,2010-05-20 00:00:00,"1, JAI SAKET CHS   DADI SHETH ROAD, MALAD (WEST),MUMBAI,Maharashtra,400064-India",Unlisted,Active,maharashtra,Indian,74110,Business Services,Maharashtra,2025-10-19 09:25:13.103484,day3
U28990MH2022PTC381527,PROTO9 MATERIALS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000000.0,35858280.0,2022-04-27 00:00:00,"701 CTS-213(PT),214(PT),Mulgaon Village   CST-29/1 Chakala, A.K. Road, Andheri (E),Mumbai,Mumbai City,Maharashtra,400069-India",Unlisted,Active,maharashtra,Indian,28990,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U28990PN2010PTC136757,JAI BHAVANI MATA ENGITECH PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,10000000.0,10000000.0,2010-07-05 00:00:00,"PLOT 40, SECTOR NO.- 10, PCNDTA, MIDC,   BHOSARI,,PUNE,Pune,Maharashtra,411026-India",Unlisted,Active,maharashtra,Indian,28990,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U28990PN2010PTC137706,AIROBON DUCT DAMPERS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2010-11-08 00:00:00,"A-15, PINAC GARDEN   KOTHRUD,PUNE,Maharashtra,411038-India",Unlisted,Strike Off,maharashtra,Indian,28990,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
U28990PN2018PTC179784,HENGYU CLEANING PRODUCTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2018-10-23 00:00:00,"Bhakti Warehousing, Gat No. 765, Near Essar Steel   Ltd., Sanaswadi, Taluka Shirur,,Pune,Pune,Maharashtra,412208-India",Unlisted,Active,maharashtra,Indian,28990,"Manufacturing (Metals and Chemicals, and products thereof)",Maharashtra,2025-10-19 09:25:13.103484,day3
